comment,typeid,play,pic,subtitle,description,copyright,title,review,author,mid,created,length,video_review,aid,bvid,hide_click,is_pay,is_union_video,is_steins_gate,is_live_playback,meta,is_avoided,attribute,vt_display,is_charging_arc,vt,enable_vt
342,157,158189,http://i2.hdslb.com/bfs/archive/1e602a807c309f9a98d3793adef90f3cb9421409.jpg,,"13年脂溢性皮炎，从一年复发十几次到干干净净清清爽爽，就算是值夜班也不会复发！
亲身经历，把压箱底的治疗方案都整理出来了！",1,医学博士｜13年脂溢性皮炎超强自救攻略，还你干净好皮！,0,nagi真的很文静,495792263,1664536800,08:43,283,986043820,BV18t4y1w77k,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
1507,201,635691,http://i2.hdslb.com/bfs/archive/01e486231c14dd1eb4718457ac0db7732b96ef35.jpg,,又是大跌眼镜的一期视频。。不要再用rush了 真的有d ！宝子们！！！,1,一男性用完rush想大干一场，结果休克了。。？,0,nagi真的很文静,495792263,1664201353,06:15,2558,730879834,BV1cD4y117R3,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
132,201,53941,http://i2.hdslb.com/bfs/archive/197e8c9ff12ae689fb16eaa3b09d6be4c9f42659.jpg,,在做这个科普前，我也困惑了很久，公厕到底会不会感染x病？,1,上公厕竟会传染x病？！马桶、蹲坑谁更安全？,0,nagi真的很文静,495792263,1663932300,06:09,231,430845577,BV1tG411g7Ev,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
249,201,108685,http://i0.hdslb.com/bfs/archive/ffc81580d360e1a889e229f8544d88c4fc65f0df.jpg,,"防窥屏伤眼突然冲上热搜，事实真的如此吗？
我想说的是每天接受无数信息，我们要做的是不要听风就是雨，锻炼自己独立思考，辩证看待问题的能力～",1,真的伤眼？！看完我立刻撕掉了防窥膜？！,0,nagi真的很文静,495792263,1663848000,04:50,418,603262356,BV1RB4y1E7QT,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
119,201,111093,http://i0.hdslb.com/bfs/archive/6139be5c2d36851a62b37f570a28202c97121298.jpg,,谁再说怀孕不能养宠物我可真的要生气了！,1,怀孕不能养宠？养宠导致双目失明？纯属放屁！！！,0,nagi真的很文静,495792263,1662720824,08:47,71,557809661,BV1se4y1o781,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
309,201,167168,http://i1.hdslb.com/bfs/archive/e98f017426ee2383e9796ecf48d92734d13d50b2.jpg,,-,1,为什么睡觉时身体突然一惊！？竟然预示着。。。。,0,nagi真的很文静,495792263,1662114220,08:34,554,515129363,BV11g411U7Tg,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
43,250,225189,http://i2.hdslb.com/bfs/archive/0b6d65ee3a6700a76f9727178e7f9a9894112491.jpg,,和我一起沉浸式体验女医生的周末生活～连续上班25天后的闲暇时光，迫不及待想和朋友一起享受沿途风光！180+净味座舱，新车0气味～车身流线感科技感十足！“内外兼修”的宝藏车～,1,上海周末逃离vlog｜和女医生过一天！,0,nagi真的很文静,495792263,1661769000,06:29,59,387612395,BV1Fd4y1R7Vd,False,0,0,0,0,"{'id': 227773, 'title': '机智的医生生活', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227773, 'view': 3900238, 'danmaku': 18974, 'reply': 9516, 'favorite': 21758, 'coin': 22808, 'share': 7991, 'like': 145226, 'mtime': 1696823510, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 850455929, 'ptime': 1676028836, 'ep_num': 11}",0,0,,False,0,0
510,201,173709,http://i0.hdslb.com/bfs/archive/aff6054c442a6c159e0aa5f736d3e05379f9704f.jpg,,做医美乱象这个系列真的做的我。。。大为震惊，没有最离谱只有更离谱！,1,是谁规定了我们中国女人不能有副乳？我又发现了不得了的东西！！,0,nagi真的很文静,495792263,1661509800,06:16,464,557482041,BV1qe4y1Z7zK,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
82,201,168877,http://i1.hdslb.com/bfs/archive/801336be51131beeb80335a76e83ad115d6cad40.jpg,,平时眼科最常见的问题就是结膜炎，特别是经常戴美瞳的uu们，这个视频一定要看完！,1,眼睛爱流泪？又红又肿？常戴美瞳的看过来！！,0,nagi真的很文静,495792263,1661253300,04:15,143,217353082,BV1Ja411G7tT,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
266,154,178284,http://i1.hdslb.com/bfs/archive/52f106f3d5dd671427b98f1e47e6e904bbd828aa.jpg,,如何平衡生活和学习？其实答案真的很简单…希望这个视频可以激励到正在试图踏出第一步的你！！,1,医学博士学舞3年的变化，如何平衡生活&学习？,0,nagi真的很文静,495792263,1659700074,08:52,129,386634423,BV13d4y1S7Tg,False,0,0,0,0,,0,0,,False,0,0
269,201,215325,http://i0.hdslb.com/bfs/archive/0127018feb3c78516b03b8f9a10f6617119bca42.jpg,,"做饭都用代糖？真的有必要吗？代糖在我们生活中已经泛用了，那哪种代糖最有益呢？该如何选择代糖？
关于代糖你应该知道的一切〜",1,代糖超全解析｜学会吃糖！减脂事半功倍,0,nagi真的很文静,495792263,1659004200,08:19,2387,386327591,BV1Td4y1D78K,False,0,0,0,0,,0,0,,False,0,0
441,201,204635,http://i2.hdslb.com/bfs/archive/66133f0c3ff8e4c3f421fcc473696cab8bedd971.jpg,,夏天了，很多uu们都开始减肥了。真的真的真的不要吃减肥药！！！,1,我好像挖到了一周瘦20斤的减肥药！！结果竟然.....,0,nagi真的很文静,495792263,1658544743,09:55,512,856130845,BV1DV4y1J7vK,False,0,0,0,0,,0,0,,False,0,0
113,21,118822,http://i1.hdslb.com/bfs/archive/1f57e172832e5c929870795e1b74728dcdc6ff1d.jpg,,,1,154年来最热的一天拿命去迪斯尼录的vlog,0,nagi真的很文静,495792263,1657881000,08:02,192,513435035,BV1Qg411f7C1,False,0,0,0,0,,0,0,,False,0,0
1910,201,501916,http://i1.hdslb.com/bfs/archive/1ddb0aaa25693216bcfbf1cac3b4d130f3557a24.jpg,,,1,他为了长到180，不惜把腿打断，结果竟然。。。。,0,nagi真的很文静,495792263,1657275608,07:44,2951,343170289,BV1W94y1X7N9,False,0,0,0,0,"{'id': 227590, 'title': '奇葩医美大吐槽', 'cover': 'https://archive.biliimg.com/bfs/archive/1615fb8f17737467d8a287c87ea374040c4989ab.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227590, 'view': 6732544, 'danmaku': 33189, 'reply': 20182, 'favorite': 41253, 'coin': 70326, 'share': 18386, 'like': 365462, 'mtime': 1696823329, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 851053757, 'ptime': 1681469100, 'ep_num': 11}",0,0,,False,0,0
1121,208,242266,http://i2.hdslb.com/bfs/archive/0d919e01b0d818af7b5c695645167f4e80a5bf5f.jpg,,"想必屏幕前的准大学生们已经自我放飞了一段时间了，马上就要填报志愿了。
在这里我先预祝所有高三的宝子们心想事成！都能选到自己喜欢的专业和大学！",1,临床医学竟成最热门专业？！学弟学妹，快逃……,0,nagi真的很文静,495792263,1656496852,08:15,586,512945544,BV1k3411w7C3,False,0,0,0,0,,0,0,,False,0,0
483,201,195608,http://i2.hdslb.com/bfs/archive/0f94eb1931c812b1f09c44ceb841691eb731965b.jpg,,"关于狐臭 我真的要打破一个传统观念！！
就像美少女也会拉屎，爱豆也会放屁一样...
狐臭形成原因和解决方法给你们整理好啦！",1,夏天腋下有异味？？其有狐臭才“正常”,0,nagi真的很文静,495792263,1656063803,07:57,479,257826161,BV19Y411N7BS,False,0,0,0,0,,0,0,,False,0,0
386,201,137147,http://i0.hdslb.com/bfs/archive/47be30b49b2ab55a8b8f2462d0c75fa2ecbc4046.jpg,,"【虽然你坏，但幸亏你蠢！】
人渣的犯罪工具，实际上却是。。。",1,网购就能买到的女生迷jian药？！到底是个啥…..,0,nagi真的很文静,495792263,1655461799,07:24,376,385067042,BV1fZ4y1q7Qe,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
700,21,274723,http://i0.hdslb.com/bfs/archive/88bc8b83be2fc44d5750f40503cfe2dfe84bd4e7.jpg,,一些本该最相信科学的人居然也会搞迷信。。。。,1,论医生能多封建mi信？怎么做到全国统一的。。。。,0,nagi真的很文静,495792263,1655013693,08:47,1833,769941117,BV1Tr4y137rw,False,0,0,0,0,,0,0,,False,0,0
207,21,164726,http://i2.hdslb.com/bfs/archive/6ccfa485ba9c9367948631463dabeee9c8a29014.jpg,,换汤不换药，只是在包装上更新升级了，却大打价格差？这样的行为真是。。。。。,1,【粉红税】止痛药换个粉色包装价格上涨快1倍？？女生的钱很好骗吗？？？！！,0,nagi真的很文静,495792263,1654411201,05:27,104,684732592,BV16U4y1973c,False,0,0,0,0,,0,0,,False,0,0
216,201,162051,http://i2.hdslb.com/bfs/archive/c15a8d544b0aaf1fed5c92de466ab91f888cb1a9.jpg,,好多女生都对姨妈期运动有认知上的误区，其实姨妈运动可以缓解痛经、抑制食欲...,1,认知误区！姨妈期居然运动可以缓解痛经！？好处那么多...,0,nagi真的很文静,495792263,1654250400,09:33,424,299681213,BV1eF411G7HY,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
293,157,368610,http://i2.hdslb.com/bfs/archive/099ce2c6e3c9e9f552e0d4ba9b21168775cb6381.jpg,,材质都是假的...还有什么是真的,1,曝光瞳代骗局！一查吓一跳，材质都是假的？？？,0,nagi真的很文静,495792263,1653645600,10:06,632,726899604,BV1mS4y1z73u,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
1758,138,897951,http://i1.hdslb.com/bfs/archive/368ca74edf19e06bf6d38a61732622137b936c52.jpg,,凌晨急诊室，连续三个男对我x骚扰。。。真的会谢！！,1,凌晨急诊夜，连续3个男患者对我x骚扰。。。。,0,nagi真的很文静,495792263,1653112838,09:51,4210,939268501,BV1gT4y1q7sK,False,0,0,0,0,,0,0,,False,0,0
1125,201,554223,http://i0.hdslb.com/bfs/archive/23c3a0eb84c3345df1a7371b2c9681a98b83b5ce.jpg,,,1,经期可以为爱鼓掌吗？这3个误区你中过几个？,0,nagi真的很文静,495792263,1652869500,07:32,578,726633733,BV1HS4y187P4,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
298,201,150738,http://i1.hdslb.com/bfs/archive/003b71eade57b83db2d4fc7e6b67dbc5a8eecdb8.jpg,,-,1,电子产品伤眼睛？戴防蓝光眼镜有用吗？,0,nagi真的很文静,495792263,1651917631,04:13,221,641372258,BV1zY4y1b7e6,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
742,201,309078,http://i0.hdslb.com/bfs/archive/115c0bcb596e91f3684ff9bd7286da7fbfd92b3c.jpg,,刘畊宏女孩们一定要看！剧烈运动真会导致黄体破裂？,1,黄体破裂险丢命！这事真怪毽子操？？,0,nagi真的很文静,495792263,1651555230,09:20,1875,981188043,BV1e44y137zs,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
626,201,240147,http://i0.hdslb.com/bfs/archive/b3ab60ca285ce6385158a8db0e87fc5e3c867151.jpg,,-,1,半年网课后，感觉眼睛快废了？你得了这个病.....！,0,nagi真的很文静,495792263,1651233593,06:55,598,298619399,BV1EF411T7uQ,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
145,201,153255,http://i1.hdslb.com/bfs/archive/2bfa6384f0003f2cb20a4e53e1445faa9871feab.jpg,,,1,刷酸又双叒出事了！？医学博士科普刷酸原理！,0,nagi真的很文静,495792263,1650709013,09:22,162,510917167,BV1Su411y7fw,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
514,208,205596,http://i2.hdslb.com/bfs/archive/942e692788f4ab72a6809dd85b8c4f632a02ae36.jpg,,-,1,交大博士吐血分享！再选到垃圾导师算我输,0,nagi真的很文静,495792263,1650189002,10:35,465,640811991,BV1uY4y1a7Bm,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
348,201,161230,http://i1.hdslb.com/bfs/archive/46622f8e8e45ede114267a8959a469856f45b1b2.jpg,,-,1,我们一生要强的中国女人到底适合哪种hpv疫苗？,0,nagi真的很文静,495792263,1649931897,07:17,165,725657523,BV1xS4y1Y7eg,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
467,201,156811,http://i1.hdslb.com/bfs/archive/b4b16c5fbaaaebac94dd2aae01826a30c4bcc48c.jpg,,-,1,度数越来越深，再不给眼睛做个体检就晚了……,0,nagi真的很文静,495792263,1649047273,08:05,211,510304278,BV1hu411i7wx,False,0,0,0,0,,0,0,,False,0,0
186,201,147892,http://i0.hdslb.com/bfs/archive/0058e8553a3d0e696256d653b787e0a3b2cc7978.jpg,,氛围灯真的有致盲风险，这不是危言耸听！在这之前我也不知道氛围灯的危害居然这么大，我做了很多相关研究，姐妹们一定要看！危险就在身边,1,人手一个的氛围灯居然能致盲！？,0,nagi真的很文静,495792263,1648808100,09:08,413,852795048,BV1kL4y1L7ix,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
656,201,314305,http://i1.hdslb.com/bfs/archive/6b46e8b7443e66758353906e38d2602ff793b600.jpg,,,1,干了这杯水果酒，ICU里走一走。。。,0,nagi真的很文静,495792263,1645614008,06:35,679,766756398,BV18r4y1r7yA,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
414,201,175553,http://i0.hdslb.com/bfs/archive/e6adf2a8e8996811f61a61b9e2765e5bd43a819f.jpg,,-,1,3点睡觉6点起，ICU里喝小米。。。,0,nagi真的很文静,495792263,1645180210,07:38,1394,809170276,BV1234y1C7Zt,False,0,0,0,0,,0,0,,False,0,0
42,21,114807,http://i1.hdslb.com/bfs/archive/c06fa1c7fb90fdc5f14b3857e5f4fd7fc5b99f14.jpg,,,1,墩墩vlog｜和网络干妈们汇报一下小猪的幸福生活！新年快乐～,0,nagi真的很文静,495792263,1644058810,04:47,56,508833953,BV1uu41197eG,False,0,0,0,0,,0,0,,False,0,0
1652,201,752704,http://i0.hdslb.com/bfs/archive/0645827800ec2959a8389767102702c048337ff0.jpg,,-,1,不动刀，不戴隐形，视力恢复1.0？,0,nagi真的很文静,495792263,1643799600,11:22,1125,381127117,BV1KZ4y1f7Jr,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
1509,201,533452,http://i1.hdslb.com/bfs/archive/758f71d94f48b06403ab7183ffca5e160d8772c4.jpg,,,1,美女为了高颅顶，竟然在脑壳填水泥？,0,nagi真的很文静,495792263,1643454016,07:25,4668,851053757,BV1vL4y1x7dC,False,0,0,0,0,"{'id': 227590, 'title': '奇葩医美大吐槽', 'cover': 'https://archive.biliimg.com/bfs/archive/1615fb8f17737467d8a287c87ea374040c4989ab.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227590, 'view': 6732544, 'danmaku': 33189, 'reply': 20182, 'favorite': 41253, 'coin': 70326, 'share': 18386, 'like': 365462, 'mtime': 1696823329, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 851053757, 'ptime': 1681469100, 'ep_num': 11}",0,0,,False,0,0
610,201,166920,http://i1.hdslb.com/bfs/archive/8055ea7c08f0f23f5e4738716e68dfcd7b5779c5.jpg,,,1,女网红为了保养，做私密整形？正经科普，医美乱象！,0,nagi真的很文静,495792263,1643194808,09:06,2404,380972936,BV17Z4y1Z7dJ,False,0,0,0,0,"{'id': 227590, 'title': '奇葩医美大吐槽', 'cover': 'https://archive.biliimg.com/bfs/archive/1615fb8f17737467d8a287c87ea374040c4989ab.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227590, 'view': 6732544, 'danmaku': 33189, 'reply': 20182, 'favorite': 41253, 'coin': 70326, 'share': 18386, 'like': 365462, 'mtime': 1696823329, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 851053757, 'ptime': 1681469100, 'ep_num': 11}",0,0,,False,0,0
3520,201,1519137,http://i1.hdslb.com/bfs/archive/05b46872c79b00730c66e76ab462b887ebb3e2ef.jpg,,,1,做了精灵耳，皮肤坏死，眼睛失明。。。,0,nagi真的很文静,495792263,1642849212,06:24,5255,508258385,BV1Ju411m7r5,False,0,0,0,0,"{'id': 227590, 'title': '奇葩医美大吐槽', 'cover': 'https://archive.biliimg.com/bfs/archive/1615fb8f17737467d8a287c87ea374040c4989ab.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227590, 'view': 6732544, 'danmaku': 33189, 'reply': 20182, 'favorite': 41253, 'coin': 70326, 'share': 18386, 'like': 365462, 'mtime': 1696823329, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 851053757, 'ptime': 1681469100, 'ep_num': 11}",0,0,,False,0,0
